customer_id,tax_id,tax_code,customer_name,state,city,postcode,street,number,unit,region,district,lon,lat,ship_to_address,valid_from,valid_to,units_purchased,loyalty_segment
5086176,NULL,NULL,"LABOY,  JULIE",MI,NULL,48098.0,ASPINWALL DR,88.0,NULL,NULL,NULL,-83.1519157,42.6098252,"MI, 48098.0, ASPINWALL DR, 88.0",1529109184,NULL,1,0
7690837,NULL,NULL,"KRIESEMINT,  AUGUST",GA,Johns Creek,30097.0,Barwick Lane,6300.0,NULL,GA,NULL,-84.1746712,34.0443422,"GA, 30097.0, Barwick Lane, 6300.0",1523755878,NULL,0,0
10562759,NULL,NULL,"AVALOS,  ANGEL D",IN,ANDERSON,46016.0,W 6TH ST,343,NULL,Indiana,48.0,-85.68468229999998,40.109653,"IN, 46016.0, W 6TH ST, 343",1533545091,NULL,1,0
4923937,NULL,NULL,"WEGE,  MATTHEW S",VA,LORTON,22079,HAGEL CIR,9780,NULL,VA,Fairfax County,-77.2179995,38.6993524,"VA, 22079, HAGEL CIR, 9780",1539022017,NULL,3,0
7431574,NULL,NULL,"CASILLAS,  RICHARD A",MI,HESPERIA,49421,E OJ MORSE DR,132.0,NULL,NULL,NULL,-86.0372152,43.5624825,"MI, 49421, E OJ MORSE DR, 132.0",1525293948,NULL,7,1
66703377,NULL,NULL,"STEPHEN,  JAMIE T",LA,NULL,70056.0,BELLE CHASSE HWY,2126,NULL,NULL,NULL,-90.0327917,29.8913829,"LA, 70056.0, BELLE CHASSE HWY, 2126",1527265943,NULL,8,2
31701287,NULL,NULL,"FREGOSO HEIN,  MARIA L",WA,VANCOUVER,98685,NE 112TH CIR,406,NULL,NULL,NULL,-122.6671396,45.702236,"WA, 98685, NE 112TH CIR, 406",1535790326,NULL,18,3
1118710,NULL,NULL,"COLEMAN,  OONA T",MO,WENTZVILLE,63348,PRAIRIE BLUFFS DR,106,NULL,MO,NULL,-90.9062511,38.8459568,"MO, 63348, PRAIRIE BLUFFS DR, 106",1520715555,NULL,3,0
11518384,NULL,NULL,"CRAIG,  KAREN B",CA,NULL,95677,CHELSEA CT,3903,NULL,NULL,NULL,-121.2307501,38.8057074,"CA, 95677, CHELSEA CT, 3903",1542777742,NULL,3,0
21841438,NULL,NULL,"PESO,  PETER M",IL,Berwyn,60402.0,SOUTH HARVEY AVENUE,2118,NULL,NULL,NULL,-87.7802012,41.8519554,"IL, 60402.0, SOUTH HARVEY AVENUE, 2118",1538131609,NULL,13,3
20383530,NULL,NULL,"STREET,  FREDDIE M",FL,NULL,33634,W Idlewild Ave,5136,NULL,NULL,NULL,-82.53053390000002,28.001742,"FL, 33634, W Idlewild Ave, 5136",1537059546,NULL,11,3
6667255,NULL,NULL,"KREMPA,  PAWEL",PA,CLIFTON TOWNSHIP,18424,SUNNYSIDE RD,25,NULL,PA,LACKAWANNA,-75.4599975,41.2512966,"PA, 18424, SUNNYSIDE RD, 25",1517708942,NULL,5,0
14292530,NULL,NULL,"QUARTERMAN,  SEAN E",NY,NULL,10022.0,PARK AVE,465,NULL,NULL,NULL,-73.97034140000002,40.7617423,"NY, 10022.0, PARK AVE, 465",1526309678,NULL,5,0
20241843,NULL,NULL,"HAWKING,  RUSSELL J",WY,NULL,82050.0,ROAD 155,2852,NULL,NULL,NULL,-104.2369861,41.4114914,"WY, 82050.0, ROAD 155, 2852",1525456726,NULL,20,3
67865826,NULL,NULL,"BAHNSEN,  GREGORY M",TN,MEMPHIS,38133,JONQUIL DR,2505,NULL,TN,SHELBY,-89.83046390000001,35.1939091,"TN, 38133, JONQUIL DR, 2505",1529400690,NULL,9,2
12703248,NULL,NULL,"OPIELA,  AGNIESZKA A",CA,Porter Ranch,91326.0,Bismarck Avenue,10926,NULL,NULL,NULL,-118.5528578,34.2687487,"CA, 91326.0, Bismarck Avenue, 10926",1525409081,1560420036,20,3
31913564,NULL,NULL,"NELSON,  ANTHONY R",WA,SELAH,98942,CHERRY,1521.0,NULL,NULL,NULL,-120.55035890000002,46.66028789999999,"WA, 98942, CHERRY, 1521.0",1527481068,NULL,11,3
19608560,NULL,NULL,"KIMURA,  RANDY",CA,DUBLIN,94568,TRESCOTT CT,4963,NULL,NULL,NULL,-121.8678724,37.7142301,"CA, 94568, TRESCOTT CT, 4963",1545340197,NULL,4,0
25440448,NULL,NULL,"LINDBERG,  RICHARD",AZ,PHOENIX,85050.0,E PATRICK LN,4652.0,NULL,NULL,NULL,-111.9717869,33.6931322,"AZ, 85050.0, E PATRICK LN, 4652.0",1534511311,NULL,5,0
19773186,NULL,NULL,"ANTONOW,  GREGORY R",CA,HAYWARD,94542,CALL AV,26985.0,NULL,NULL,NULL,-122.0448785,37.656776,"CA, 94542, CALL AV, 26985.0",1542452097,1548413565,8,2
1788176,NULL,NULL,"MARSHALL,  BENALI K",MO,KANSAS CITY,64108.0,HARRISON ST,2636,NULL,NULL,NULL,-94.5724802,39.0782591,"MO, 64108.0, HARRISON ST, 2636",1518363315,NULL,7,1
2828938,NULL,NULL,"LOGGERS,  SHANDA S",MN,Evansville,56326,LADY OF THE HILLS RD,10643,NULL,NULL,NULL,-95.5893128,46.1168774,"MN, 56326, LADY OF THE HILLS RD, 10643",1527528443,NULL,23,3
4223713,NULL,NULL,"CAVAZOS,  PEDRO",MN,Minneapolis,55412,Camden Avenue North,4646,NULL,NULL,NULL,-93.2884909,45.0398574,"MN, 55412, Camden Avenue North, 4646",1530093105,NULL,8,2
1588785,NULL,NULL,"VELAZQUEZ,  ARMANDO",MA,BELLINGHAM,2019.0,RHODES WAY,2,NULL,MA,NORFOLK,-71.46021379999998,42.0459135,"MA, 2019.0, RHODES WAY, 2",1518309116,NULL,3,0
7424031,NULL,NULL,"THURMOND,  KASSANDRA",MI,PARIS,49338,N PINE AVE,11439.0,NULL,NULL,NULL,-85.68661340000001,43.7621035,"MI, 49338, N PINE AVE, 11439.0",1517762851,NULL,0,0
9969153,NULL,NULL,"MC NICHOLAS,  ROBERT L",IN,NULL,46241,ROCKVILLE AVE,3820.0,NULL,Indiana,49.0,-86.22557990000001,39.7614141,"IN, 46241, ROCKVILLE AVE, 3820.0",1521199247,NULL,18,3
32445456,NULL,NULL,"LYNCH,  JAMES",WA,EVERETT,98208-9364,144TH ST,5624,NULL,NULL,NULL,-122.1562852,47.86647070000001,"WA, 98208-9364, 144TH ST, 5624",1530694783,NULL,17,3
12987198,NULL,NULL,"DUGGAN,  MARY C",KS,TOPEKA,66604,SW  SENA DR,5418,NULL,KS,SHAWNEE COUNTY,-95.7473476,39.0471875,"KS, 66604, SW  SENA DR, 5418",1531518984,NULL,2,0
13938490,NULL,NULL,"ROAN,  INO KI D",NY,NULL,11377.0,46 ST,50-51,NULL,NULL,NULL,-73.9199718,40.73594979999999,"NY, 11377.0, 46 ST, 50-51",1545051800,NULL,5,0
26765761,NULL,NULL,"FRIED,  DAVID D",FL,HOMOSASSA,34446,ANTON CT,107,NULL,NULL,CITRUS,-82.5264,28.7451,"FL, 34446, ANTON CT, 107",1516721074,1548824018,20,3
7080779,NULL,NULL,"TATE,  LUCILLE",MI,South Lyon,48178.0,Prescott Ln E,23814.0,NULL,MI,NULL,-83.5691497,42.4604888,"MI, 48178.0, Prescott Ln E, 23814.0",1536877586,NULL,3,0
7890135,NULL,NULL,"PAVONE,  ANTHONY",CA,MADERA,93638,AVENUE 13 1/2,28356.0,NULL,NULL,NULL,-120.0317007,36.9446776,"CA, 93638, AVENUE 13 1/2, 28356.0",1529569809,NULL,29,3
626642,NULL,NULL,"GALAN,  JOSE A",MA,NULL,2130,Spring Park Avenue,7,3,NULL,NULL,-71.112369,42.317511,"MA, 2130, Spring Park Avenue, 7",1539672417,NULL,29,3
19471184,NULL,NULL,"HEINZ,  KARL R",NY,Hempstead,11580,Arkansas Drive,1649,NULL,NY,Nassau,-73.70798309999998,40.6824285,"NY, 11580, Arkansas Drive, 1649",1533149817,NULL,6,1
10614944,NULL,NULL,"DRUMMER,  DENICE D",IN,GARY,46404.0,W 25th Ave,4401,NULL,Indiana,45.0,-87.3912553,41.5730349,"IN, 46404.0, W 25th Ave, 4401",1517410608,NULL,7,1
4158954,NULL,NULL,"SILER SR,  CHAVEZ A",MN,Saint Louis Park,55416,Grand Way,3808,NULL,NULL,NULL,-93.3406494,44.9339696,"MN, 55416, Grand Way, 3808",1532267807,NULL,2,0
19350039,NULL,NULL,"COLVIN,  MILES M",NY,Hempstead,11566,Lowell Lane,1944,NULL,NY,Nassau,-73.5463106,40.6447657,"NY, 11566, Lowell Lane, 1944",1523690902,NULL,0,0
1399548,NULL,NULL,"KUCHARSKI,  TIMOTHY F",MA,ATTLEBORO,2703,THACHER STREET,328,NULL,MA,BRISTOL,-71.2969605,41.9325625,"MA, 2703, THACHER STREET, 328",1541000249,NULL,8,2
29933690,NULL,NULL,"HROMA JR,  JOHN",FL,HIALEAH,33010,E  17TH ST,491,NULL,NULL,MIAMI-DADE,-80.27202,25.837484,"FL, 33010, E  17TH ST, 491",1539340717,NULL,9,2
17541308,NULL,NULL,"WILLIAMS,  VALORI A",FL,NULL,34736,VILLA CITY RD,18136,NULL,NULL,NULL,-81.8585003,28.612294,"FL, 34736, VILLA CITY RD, 18136",1538144642,NULL,1,0
13001937,NULL,NULL,"DEDORE,  SCOTT K",CA,Cerritos,90703.0,Sutton Street,13138,NULL,NULL,NULL,-118.0520481,33.8682621,"CA, 90703.0, Sutton Street, 13138",1525118534,NULL,8,2
14117810,NULL,NULL,"KELTON,  JOSEPHINE",NY,NULL,11434.0,143 RD,172-04,NULL,NULL,NULL,-73.7678866,40.6692694,"NY, 11434.0, 143 RD, 172-04",1545380792,NULL,6,1
8552284,NULL,NULL,"MITCHELL,  RANITA L",GA,NULL,30060.0,ALDAY LN,234.0,NULL,NULL,NULL,-84.54569529999998,33.9704645,"GA, 30060.0, ALDAY LN, 234.0",1522730938,NULL,1,0
16708981,NULL,NULL,"MC AFEE III,  FELIX W",NY,Niagara Falls,14305,Deveaux Street,3744,NULL,NY,Niagara,-79.0497045,43.1206725,"NY, 14305, Deveaux Street, 3744",1526651802,NULL,7,1
44286841,NULL,NULL,"WALSH,  THOMAS J",TX,UNINCORPORATED,77362,VALLIE  ST,28623,NULL,TX,NULL,-95.6412739,30.1292157,"TX, 77362, VALLIE  ST, 28623",1542110860,1553133576,0,0
18906045,NULL,NULL,"OWENS,  PATSY J",NY,Brookhaven,11967,Corbin Avenue,82,NULL,NY,Suffolk,-72.8685122,40.7944164,"NY, 11967, Corbin Avenue, 82",1545748680,NULL,6,1
2882288,NULL,NULL,"HARRISON,  TRACEY",MA,QUINCY,2169.0,SPEAR STREET,38,NULL,MA,NORFOLK,-70.9996656,42.251978,"MA, 2169.0, SPEAR STREET, 38",1537072615,NULL,9,2
10714346,NULL,NULL,"MOSLEY,  JANEL N",NJ,IRVINGTON,7111.0,Vermont Avenue,224,NULL,NULL,NULL,-74.2238272,40.73731970000001,"NJ, 7111.0, Vermont Avenue, 224",1515495217,1547569455,21,3
14620577,NULL,NULL,"CANTRELL,  ROBERT J",FL,NULL,33921,GASPARILLA RD,5000,40-B,NULL,NULL,-82.271532,26.7909242,"FL, 33921, GASPARILLA RD, 5000",1520861774,NULL,4,0
7146878,NULL,NULL,"LOSOYA,  ROBERT A",CO,Evans,80620,Idaho Street,4012.0,NULL,NULL,NULL,-104.6937188,40.3721373,"CO, 80620, Idaho Street, 4012.0",1515021343,1552928546,9,2
6995077,NULL,NULL,"SMART JR,  ALVIN",PA,ROSS,15237,ELIZABETH LN,109,NULL,PA,ALLEGHENY,-80.01618149999999,40.5315115,"PA, 15237, ELIZABETH LN, 109",1544275932,NULL,0,0
25251811,NULL,NULL,"BEAVER,  JEAN",FL,CANTONMENT,32533.0,SILVER RIDGE DR,1544,NULL,FL,ESCAMBIA,-87.3492337,30.5986539,"FL, 32533.0, SILVER RIDGE DR, 1544",1525160023,NULL,17,3
16008262,NULL,NULL,"BINGHAM,  TIMOTHY G",NY,Irondequoit,14622,East Ridge Road,2255,Suite 15A,NY,Monroe,-77.56033029999998,43.2028599,"NY, 14622, East Ridge Road, 2255",1540838135,NULL,4,0
20437685,NULL,NULL,"NEAL,  VALERIE",FL,NULL,33592,Harney Rd,9922,NULL,NULL,NULL,-82.32142270000001,28.050605800000003,"FL, 33592, Harney Rd, 9922",1527233924,NULL,16,3
711937,NULL,NULL,"LEE,  RAMONA G",MA,NEWTON,2458.0,MURPHY CT,22,NULL,NULL,NULL,-71.2004863,42.35739810000001,"MA, 2458.0, MURPHY CT, 22",1521157601,NULL,0,0
17370935,NULL,NULL,"MIRANDA,  CARLOS M",OH,PLAIN CITY,43064,COUNTRY PLACE LN,5134,NULL,OH,MAD,-83.2853591,40.1078048,"OH, 43064, COUNTRY PLACE LN, 5134",1529040877,NULL,1,0
13441094,NULL,NULL,"EVANS,  DENISE",KS,DODGE CITY,67801,RAGAN RD,827,NULL,KS,FORD COUNTY,-100.0047129,37.7784115,"KS, 67801, RAGAN RD, 827",1524874286,NULL,2,0
2547387,NULL,NULL,"BARAJAS,  INGRID",MN,STEWARTVILLE,55976,21 ST NW,304,NULL,MN,OLMSTED,-92.4918293,43.8712351,"MN, 55976, 21 ST NW, 304",1540483501,NULL,19,3
1424142,NULL,NULL,"DIAZ,  JESUS M",MA,EAST BOSTON,2128,LEXINGTON STREET,86,3,MA,SUFFOLK,-71.03671120000001,42.3781774,"MA, 2128, LEXINGTON STREET, 86",1541728764,1554686172,7,1
1177926,NULL,NULL,"RUBENSTEIN,  GARY",MA,BREWSTER,2631.0,PINE BLUFF ROAD,132,NULL,MA,BARNSTABLE,-70.0921906,41.7322715,"MA, 2631.0, PINE BLUFF ROAD, 132",1536452893,NULL,12,3
12663650,NULL,NULL,"DELANEY,  CHANEL",NJ,MARLBORO,7746,Oriel Way,30,NULL,NULL,NULL,-74.2795782,40.3069047,"NJ, 7746, Oriel Way, 30",1542863800,NULL,1,0
14368465,NULL,NULL,"HOBBS,  PAUL C",NY,NULL,11433.0,YATES RD,150-21,NULL,NULL,NULL,-73.7991444,40.6938816,"NY, 11433.0, YATES RD, 150-21",1534452427,NULL,6,1
9029526,NULL,NULL,"SHEEHAN,  CHRISTINE M",IN,ETNA GREEN,46524,W 600 N,8742,NULL,Indiana,43.0,-86.01414009999998,41.31860870000001,"IN, 46524, W 600 N, 8742",1541450278,NULL,23,3
4904686,NULL,NULL,"GONZALEZ,  GIOVANNI H",RI,NEWPORT,02840,PROSPECT HILL ST,113,NULL,NULL,NULL,-71.3105094,41.4846914,"RI, 02840, PROSPECT HILL ST, 113",1526735651,NULL,21,3
4173921,NULL,NULL,"HUGHES,  ROBERT K",MA,TOPSFIELD,1983.0,PERKINS ROW,71,NULL,MA,ESSEX,-70.92574549999998,42.626814,"MA, 1983.0, PERKINS ROW, 71",1536283239,NULL,22,3
15241102,NULL,NULL,"ARLOWE,  EDWARD J",NY,Carroll,14738,Wheeler Hill Road,69,NULL,NY,Chautauqua,-79.0623988,42.0299325,"NY, 14738, Wheeler Hill Road, 69",1537994318,NULL,7,1
18567717,NULL,NULL,"ANSARI,  ADEEL A",FL,JACKSONVILLE,32244.0,ENSENADA RD,5908,NULL,NULL,NULL,-81.7612962,30.241948,"FL, 32244.0, ENSENADA RD, 5908",1525479035,NULL,25,3
19037220,NULL,NULL,"MANELLA,  DAVID J",NY,East Hampton,11954,North Surfside Avenue,17,NULL,NY,Suffolk,-71.933047,41.03761970000001,"NY, 11954, North Surfside Avenue, 17",1540319831,NULL,10,2
30402158,NULL,NULL,"PYE,  CHARLES D",FL,BIG PINE KEY,33043,KEY DEER BLVD,181,NULL,NULL,MONROE,-81.357682,24.672006,"FL, 33043, KEY DEER BLVD, 181",1522410496,1551910163,21,3
11743341,NULL,NULL,"CINTA,  CLARA L",ND,LARIMORE,58251.0,BOOTH AVE W,523,NULL,ND,NULL,-97.6264605,47.9086355,"ND, 58251.0, BOOTH AVE W, 523",1535329449,NULL,20,3
17554901,NULL,NULL,"SORIA,  STEVE",CA,SAN JOSE,95123,TRADEWINDS DR,294,10,NULL,NULL,-121.8278265,37.2524961,"CA, 95123, TRADEWINDS DR, 294",1524415713,NULL,2,0
6061307,NULL,NULL,"MOORE,  DAVID H",MI,DETROIT,48206,LOTHROP,2265.0,NULL,MI,NULL,-83.09631379999998,42.3628251,"MI, 48206, LOTHROP, 2265.0",1523355333,NULL,3,0
1525312,NULL,NULL,"CORRAL,  EDGAR",VA,LOVINGSTON,22949,EADES LN,179,NULL,NULL,NULL,-78.86610920000003,37.7826396,"VA, 22949, EADES LN, 179",1519726624,1551898696,23,3
33419096,NULL,NULL,"TIERNEY,  KERRY A",FL,CHIPLEY,32428,BONNETT POND RD,2408,NULL,NULL,WASHINGTON,-85.635735,30.656172,"FL, 32428, BONNETT POND RD, 2408",1517345684,NULL,22,3
44606317,NULL,NULL,"LAZO,  JOAQUIN",TX,UNINCORPORATED,77365,NAPLES HOLLOW  LN,21444,NULL,TX,NULL,-95.2423788,30.1239336,"TX, 77365, NAPLES HOLLOW  LN, 21444",1518472854,NULL,6,1
22027020,NULL,NULL,"PICKETT,  SHAWN J",FL,Saint Lucie County,34950.0,SOVEREIGN WAY,19,NULL,FL,ST_LUCIE,-80.3152817,27.5141318,"FL, 34950.0, SOVEREIGN WAY, 19",1544511001,NULL,7,1
2995371,NULL,NULL,"DOHNAL,  JEFFREY",MA,FRAMINGHAM,01702,ROSE KENNEDY LANE,28B,NULL,MA,MIDDLESEX,-71.41264090000001,42.2903958,"MA, 01702, ROSE KENNEDY LANE, 28B",1526172510,NULL,9,2
6016350,NULL,NULL,"BOMBEN,  DANIEL P",MI,DETROIT,48203,W ROBINWOOD,427.0,NULL,MI,NULL,-83.1077339,42.4294944,"MI, 48203, W ROBINWOOD, 427.0",1530215242,NULL,5,0
16679125,NULL,NULL,"COLON,  MARIELLA I",CA,WILDOMAR,92595,VIEW CREST DR,33391,NULL,NULL,NULL,-117.2652741,33.6349761,"CA, 92595, VIEW CREST DR, 33391",1530585620,NULL,4,0
6657672,NULL,NULL,"SALEH,  LOUAY",CO,Lakewood,80214.0,Fenton Street,1620,NULL,NULL,NULL,-105.05992820000002,39.74251870000001,"CO, 80214.0, Fenton Street, 1620",1517661370,NULL,5,0
16160619,NULL,NULL,"PUMA,  JORGE L",OH,COLUMBUS,43204,VALLEY VIEW DR,3211,NULL,OH,FRA,-83.0867763,39.9626811,"OH, 43204, VALLEY VIEW DR, 3211",1521232325,NULL,1,0
5427698,NULL,NULL,"SANCHEZ,  DAVID A",MI,NULL,48176.0,OLD CREEK DR,404.0,NULL,NULL,NULL,-83.77343690000002,42.1644208,"MI, 48176.0, OLD CREEK DR, 404.0",1528810989,NULL,15,3
13803690,NULL,NULL,"MONTANO,  JUAN",OK,BROKEN ARROW,74012,W URBANA ST S,3801,NULL,NULL,NULL,-95.835107,36.0332291,"OK, 74012, W URBANA ST S, 3801",1514811717,NULL,16,3
25396720,NULL,NULL,"KARABOYAS,  JENNIFER",AZ,PARADISE VALLEY,85253.0,E BLUEBIRD LN,6701.0,NULL,NULL,NULL,-111.9364267,33.5434537,"AZ, 85253.0, E BLUEBIRD LN, 6701.0",1517847521,NULL,8,2
29228180,NULL,NULL,"GALLEGOS,  ALEJANDRO S",FL,BOKEELIA,33922,MOYER LN,8227,NULL,NULL,LEE,-82.160026,26.704089,"FL, 33922, MOYER LN, 8227",1522583219,NULL,1,0
27720724,NULL,NULL,"WEHRWEIN,  JASON",WI,WAUKESHA,53186.0,N WEST AVENUE,421,NULL,NULL,NULL,-88.2358983,43.00783970000001,"WI, 53186.0, N WEST AVENUE, 421",1524037971,NULL,9,2
52915175,NULL,NULL,"SWANSON,  JOHN D",NC,NULL,28704,BREVARD RD,1870,NULL,NULL,NULL,-82.5783378,35.4715275,"NC, 28704, BREVARD RD, 1870",1523186688,NULL,2,0
14842948,NULL,NULL,"SMITH,  AMANDA L",OH,COLUMBUS,43227.0,MELISSA PL,3180,NULL,OH,FRA,-82.9094738,39.9353921,"OH, 43227.0, MELISSA PL, 3180",1516369506,NULL,6,1
13768575,NULL,NULL,"MCGLEAM,  ROBERT K",CA,Los Angeles,90003.0,West   78th Street,231,NULL,NULL,NULL,-118.2771676,33.9689829,"CA, 90003.0, West   78th Street, 231",1521028008,NULL,17,3
12582585,NULL,NULL,"DESAULNIERS,  BRIAN P",AL,NULL,36609.0,SEABREEZE RD N,4017,B,NULL,NULL,-88.1547403,30.6627632,"AL, 36609.0, SEABREEZE RD N, 4017",1530603359,NULL,13,3
25571431,NULL,NULL,"PHILLIPS,  MARGO S",FL,PANAMA CITY BEACH,32413,EL REPOSO PL,316,NULL,NULL,BAY,-85.91815,30.24175,"FL, 32413, EL REPOSO PL, 316",1525670922,NULL,17,3
21243941,NULL,NULL,"STANKUS,  JEFFERY D",IL,Glencoe,60022.0,SYCAMORE LANE,751,NULL,NULL,NULL,-87.7749621,42.1322325,"IL, 60022.0, SYCAMORE LANE, 751",1539179653,NULL,8,2
18200173,NULL,NULL,"EPHRAIM,  MICHAEL K",NY,Rochester,12404,Tow Path Road,19,NULL,NY,Ulster,-74.22719520000003,41.7850477,"NY, 12404, Tow Path Road, 19",1530147118,1550084626,5,0
19896672,NULL,NULL,"DURKIN,  KEVIN P",FL,ORANGE CITY,32763,BRIARCLIFF DR,724,NULL,NULL,NULL,-81.3081418,28.9261512,"FL, 32763, BRIARCLIFF DR, 724",1530768458,NULL,22,3
174016,NULL,NULL,"TORREZ,  ANNA",VT,BRANDON,05733,NEWTON RD,337,NULL,VT,NULL,-73.06174940000002,43.8308987,"VT, 05733, NEWTON RD, 337",1527902545,NULL,23,3
15218708,NULL,NULL,"PUSATERI,  LISA A",CA,San Gabriel,91776.0,South   Anderson Way,901,NULL,NULL,NULL,-118.1057396,34.0914805,"CA, 91776.0, South   Anderson Way, 901",1535398543,NULL,4,0
23458001,NULL,NULL,"SIMMONS,  MICHAEL W",FL,WINTER HAVEN,33880,TERRANOVA BLVD,287.0,NULL,FL,POLK,-81.6892372,27.9534115,"FL, 33880, TERRANOVA BLVD, 287.0",1527305256,NULL,21,3
14354031,NULL,NULL,"SIERRA,  YANIRA",NY,NULL,11236.0,PAERDEGAT 5 ST,53,NULL,NULL,NULL,-73.9092622,40.6316049,"NY, 11236.0, PAERDEGAT 5 ST, 53",1533024422,NULL,77,3
19558867,NULL,NULL,"WELLIVER,  JOHN D",NY,Hempstead,11530,Wyatt Road,112,NULL,NY,Nassau,-73.6203623,40.7325393,"NY, 11530, Wyatt Road, 112",1522009928,NULL,19,3
16565193,NULL,NULL,"OLIVAREZ,  OSCAR",NY,Amherst,14068,Baron Court,12,NULL,NY,Erie,-78.7662316,43.00710820000001,"NY, 14068, Baron Court, 12",1540913254,NULL,56,3
7867474,NULL,NULL,"LAUFTER,  RYAN B",CA,MADERA,93638,SARAH ST,119.0,NULL,NULL,NULL,-120.0673513,36.9792661,"CA, 93638, SARAH ST, 119.0",1540234829,NULL,4,0
11089092,NULL,NULL,"WATTS,  DAVID I",IN,COVINGTON,47932.0,W SYCAMORE LN,6728.0,NULL,Indiana,87.0,-87.446543,40.12761500000001,"IN, 47932.0, W SYCAMORE LN, 6728.0",1536446713,NULL,22,3
15579678,NULL,NULL,"LATALLADI,  PORTIA E",CA,LEMOORE,93245,FIRESIDE WAY,1538,NULL,CA,NULL,-119.8038756,36.3030387,"CA, 93245, FIRESIDE WAY, 1538",1524349006,NULL,0,0
8319061,NULL,NULL,"CONRAD,  ROBERT S",IN,FW,46835,ARBORFIELD CT,5124.0,NULL,Indiana,2.0,-85.0872141,41.1274561,"IN, 46835, ARBORFIELD CT, 5124.0",1514794988,NULL,11,3
614990,NULL,NULL,"CALLANTA,  OLIVIA",MA,NULL,2124,Rosedale Street,35,1,NULL,NULL,-71.07365,42.29248,"MA, 2124, Rosedale Street, 35",1542489861,NULL,2,0
21473118,NULL,NULL,"BOYKIN  JR,  THEOPHILUS D",FL,NULL,33702.0,13TH ST N,7127,NULL,NULL,NULL,-82.6491758,27.8369459,"FL, 33702.0, 13TH ST N, 7127",1520472600,NULL,4,0
823803,NULL,NULL,"GUGLIELMI,  ANTHONY J",MA,TISBURY,02568,IROQUOIS AVENUE,107,NULL,MA,DUKES,-70.6019001,41.4802138,"MA, 02568, IROQUOIS AVENUE, 107",1537874936,NULL,3,0
4155537,NULL,NULL,"MENDEZ,  FERNANDO",CO,BOULDER,80304.0,POPLAR AVE,1037,NULL,CO,NULL,-105.2835377,40.04698870000001,"CO, 80304.0, POPLAR AVE, 1037",1523844499,NULL,8,2
16011961,NULL,NULL,"DOUGHTIE,  MATTHEW C",OH,WESTERVILLE,43081,VANCOUVER DR,608,NULL,OH,FRA,-82.908369,40.1081085,"OH, 43081, VANCOUVER DR, 608",1529495694,NULL,24,3
53583761,NULL,NULL,"RAMOS,  SALVADOR",NC,BRUSH CREEK,28713,MARR CREEK,565.0,NULL,NULL,NULL,-83.4888495,35.32147929999999,"NC, 28713, MARR CREEK, 565.0",1522536639,NULL,9,2
55027381,NULL,NULL,"HODGE,  TAMECA",NC,OCEAN ISLE BEACH,28469.0,KITTRELL DRIVE SOUTHWEST,1900,NULL,NULL,BRUNSWICK,-78.473184,33.89391989999999,"NC, 28469.0, KITTRELL DRIVE SOUTHWEST, 1900",1534665935,NULL,7,1
5710958,NULL,NULL,"WALLS,  JAMES D",MI,NULL,48843.0,BYRON RD,10279.0,NULL,NULL,NULL,-83.97024870000001,42.75184160000001,"MI, 48843.0, BYRON RD, 10279.0",1537460895,NULL,9,2
52442553,NULL,NULL,"KROLIKOWSKI,  TOM J",NC,CHARLOTTE,28203,CUMBERLAND AV,2115.0,NULL,NULL,NULL,-80.8437559,35.1964027,"NC, 28203, CUMBERLAND AV, 2115.0",1520183951,1555777103,7,1
7681898,NULL,NULL,"GARNER,  KELLEY O",IN,Lowell,46356,W 153rd Ave,3789,NULL,IN,NULL,-87.381289,41.3398608,"IN, 46356, W 153rd Ave, 3789",1544569836,NULL,14,3
17150896,NULL,NULL,"POWELL,  DYLLUS J",OH,WILLOWICK,44095,E 328 ST,420,NULL,OH,LAK,-81.4575722,41.64593770000001,"OH, 44095, E 328 ST, 420",1536560818,NULL,8,2
2574660,NULL,NULL,"KINSEY,  JAMES",MA,ROCKLAND,2370.0,LIBERTY STREET,379,NULL,MA,PLYMOUTH,-70.9083282,42.133705,"MA, 2370.0, LIBERTY STREET, 379",1524603580,NULL,10,2
33044727,NULL,NULL,"COLEMAN,  JASON",FL,THE VILLAGES,32162,WHITMIRE TER,1678,NULL,NULL,SUMTER,-81.95563,28.892306,"FL, 32162, WHITMIRE TER, 1678",1515587406,NULL,7,1
7476044,NULL,NULL,"DUNN,  BRANDON M",IN,NULL,46816,DOWNINGTOWN DR,6321,NULL,NULL,ALLEN,-85.1274016,41.0260189,"IN, 46816, DOWNINGTOWN DR, 6321",1516377905,NULL,4,0
19287589,NULL,NULL,"DIAZ,  JOSE R",OH,ANDERSON TOWNSHIP HAM OH,45244.0,TURPIN HILLS DR,6298.0,NULL,OH,NULL,-84.37204670000001,39.1124571,"OH, 45244.0, TURPIN HILLS DR, 6298.0",1545448552,NULL,2,0
8876597,NULL,NULL,"GRAY,  YOLANDA L",IN,WESTFIELD,46062,PUNTLEDGE DR,17304.0,NULL,Indiana,29.0,-86.0959146,40.0398865,"IN, 46062, PUNTLEDGE DR, 17304.0",1516596297,NULL,20,3
11933281,NULL,NULL,"ZELEZNAK,  MARK J",CA,Camarillo,93010.0,AMBER DR,814,NULL,NULL,NULL,-119.0323148,34.24372929999999,"CA, 93010.0, AMBER DR, 814",1533804733,NULL,10,2
