clicked_items,customer_id,customer_name,number_of_line_items,order_datetime,order_number,ordered_products,promo_info
"[[""AVpfeG5oilAPnD_xcTsG"",""10""],[""AVphTO5W1cnluZ0-Aygg"",""82""],[""AVpfX03ALJeJML438DC6"",""23""],[""AVpfmlwTLJeJML43ARpr"",""48""]]",64153907,imp digital studios,2,1565155240,317568270,"[{""curr"":""USD"",""id"":""AVpfX03ALJeJML438DC6"",""name"":""VPL-HW45ES Full HD Home Theater Projector (Black)"",""price"":""1768"",""promotion_info"":null,""qty"":""6"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfmlwTLJeJML43ARpr"",""name"":""ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen"",""price"":""413"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfX03ALJeJML438DC6"",""83""],[""AVz5wclz-jtxr-f30F66"",""33""],[""AVpf6QQIilAPnD_xkYtp"",""81""],[""AVqVGaCCU2_QcyX9Ozcf"",""73""]]",3302146,"TAMMELING,  NATHAN P",2,1565157225,317568271,"[{""curr"":""USD"",""id"":""AVpf6QQIilAPnD_xkYtp"",""name"":""Sioneer - Andrew Jones Soundbar System with 6-1/2 Wireless Subwoofer - Black\"""",""price"":""384"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVqVGaEBv8e3D1O-ldFu"",""64""],[""AVpiGOez1cnluZ0-JzNW"",""54""],[""AVpfC_9v1cnluZ0-cuhn"",""51""],[""AVpe7V2GLJeJML43yfVz"",""34""],[""AVpgRiy2LJeJML43Lk7h"",""72""],[""AVpffrToLJeJML43-M2g"",""96""],[""AVz5wcrn-jtxr-f30F69"",""53""]]",15424995,digital cinema implementation partners (dcip),3,1565163111,317568272,"[{""curr"":""USD"",""id"":""AVpgRiy2LJeJML43Lk7h"",""name"":""Sioneer GM-D8601 Class D Mono Amplifier with Wired Bass Boost Remote"",""price"":""98"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpffrToLJeJML43-M2g"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""price"":""145"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVz5wcrn-jtxr-f30F69"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""466"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpi7IY9ilAPnD_xIvXb"",""38""],[""AVpi7IY9ilAPnD_xIvXb"",""89""],[""AVph8AfNLJeJML43gfng"",""93""]]",31103576,"SALAZAR,  ANTONIO",2,1565165634,317568273,"[{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""510"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVph8AfNLJeJML43gfng"",""name"":""Ankyo TXNR757 7.2 Channel Wireless A/V Receiver w/ HDCP2.2/HDR DTS _ Bluetooth"",""price"":""599"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVphTO5W1cnluZ0-Aygg"",""35""]]",4820622,"BURRELL,  ADAM D",1,1565166886,317568274,"[{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""31"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpiE9hhilAPnD_xAfSU"",""74""],[""AVpiHEE31cnluZ0-J8jJ"",""23""],[""AVpft3YCilAPnD_xg-CP"",""18""],[""AVpftMuHLJeJML43COhu"",""76""],[""AVpffrToLJeJML43-M2g"",""40""],[""AVqkEzW9U2_QcyX9O0Gr"",""13""],[""AVpfAhIdLJeJML430Vxn"",""65""]]",61567102,popster digital,3,1565167978,317568275,"[{""curr"":""USD"",""id"":""AVpffrToLJeJML43-M2g"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""price"":""158"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqkEzW9U2_QcyX9O0Gr"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""price"":""98"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfAhIdLJeJML430Vxn"",""name"":""SKW-204 10 230W Powered Subwoofer"",""price"":""147"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpio2wSilAPnD_xGGln"",""44""],[""AVpfCW42ilAPnD_xTj0y"",""67""],[""AVz5wc0H-jtxr-f30F6_"",""19""]]",21284416,"ORTIZ,  JORGE L",1,1565174497,317568276,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""618"",""promotion_info"":null,""qty"":""10"",""unit"":""pcs""}]",[]
"[[""AVpio2wSilAPnD_xGGln"",""44""],[""AVpfCW42ilAPnD_xTj0y"",""67""],[""AVz5wc0H-jtxr-f30F6_"",""19""]]",21284416,"ORTIZ,  JORGE L",2,1565174507,317568276,"[{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""618"",""promotion_info"":null,""qty"":""10"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""293"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfWxx7LJeJML437u-H"",""48""],[""AVpe7vER1cnluZ0-aJu7"",""94""],[""AVpfuJ4pilAPnD_xhDyM"",""49""]]",11935034,digital photo solutions ltd,2,1565176985,317568277,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":""448"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVphTO5W1cnluZ0-Aygg"",""28""]]",782583,m2 digital post,1,1565177493,317568278,"[{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""31"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVph8AfNLJeJML43gfng"",""36""],[""AVpfs_O11cnluZ0-ptWU"",""97""],[""AVqVGUFCv8e3D1O-ldFF"",""81""],[""AVpg59zyilAPnD_xyv3y"",""13""],[""AVqkEzW9U2_QcyX9O0Gr"",""58""]]",1047284,"ELIZONDO,  GILBERTO",2,1565178910,317568279,"[{""curr"":""USD"",""id"":""AVpg59zyilAPnD_xyv3y"",""name"":""NS-IW480CWH In-Ceiling 8 Natural Sound Three-Way Speaker System (Pair)"",""price"":""165"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqkEzW9U2_QcyX9O0Gr"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""price"":""147"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVph8AfNLJeJML43gfng"",""38""],[""AVqFXQH5nnc1JgDc3gBZ"",""84""],[""AVpfdBS41cnluZ0-lBIj"",""80""],[""AVpfvvEv1cnluZ0-qhEo"",""56""],[""AVpfm9_AilAPnD_xe8Dd"",""87""]]",10122989,"REED,  DAMIEN",3,1565187468,317568280,"[{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""293"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":""1799"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfm9_AilAPnD_xe8Dd"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""price"":""184"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpjM1qtLJeJML43s0o6"",""47""],[""AVpfm9HsilAPnD_xe7y2"",""32""],[""AVpf-2hGilAPnD_xlfDv"",""33""],[""AVpfvvEv1cnluZ0-qhEo"",""66""],[""AVwjdOdov8e3D1O-nnK9"",""76""],[""AVphTO5W1cnluZ0-Aygg"",""41""]]",18558459,digital attic,3,1565188290,317568281,"[{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":""184"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVwjdOdov8e3D1O-nnK9"",""name"":""UBD-M9500 HDR UHD Upscaling Blu-ray Disc Player"",""price"":""31"",""promotion_info"":null,""qty"":""7"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""312"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpiE9hhilAPnD_xAfSU"",""44""],[""AVz5wcrn-jtxr-f30F69"",""77""],[""AVpfuJ4pilAPnD_xhDyM"",""16""]]",25397330,"MCCARTHY,  ROBERT A",1,1565191541,317568282,"[{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":""448"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpgQP5vLJeJML43LQbd"",""26""],[""AVphzZkJ1cnluZ0-Gkcq"",""36""],[""AVpi7IY9ilAPnD_xIvXb"",""36""],[""AVpgIKYELJeJML43JV9V"",""61""],[""AVpiMIyE1cnluZ0-K0TA"",""30""]]",32547097,"VAZQUEZ,  OWEN",1,1565192544,317568283,"[{""curr"":""USD"",""id"":""AVpiMIyE1cnluZ0-K0TA"",""name"":""Elpine - Rear View Camera - Black"",""price"":""149"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVqVGHKQnnc1JgDc3jDC"",""99""],[""AVpfeG5oilAPnD_xcTsG"",""92""],[""AVpiHEE31cnluZ0-J8jJ"",""17""],[""AVz5wclz-jtxr-f30F66"",""31""],[""AVpi7IY9ilAPnD_xIvXb"",""86""]]",17216919,"TRAVIS,  MESSIAH V",1,1565193737,317568284,"[{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""599"",""promotion_info"":null,""qty"":""10"",""unit"":""pcs""}]",[]
"[[""AVpfCW42ilAPnD_xTj0y"",""86""],[""AVpftMuHLJeJML43COhu"",""28""],[""AVz5wc0H-jtxr-f30F6_"",""86""],[""AVpfdBS41cnluZ0-lBIj"",""55""],[""AVpfv62D1cnluZ0-qkPY"",""76""],[""AVpfuJ4pilAPnD_xhDyM"",""55""]]",21532231,statusdigital,3,1565193954,317568285,"[{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""293"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfv62D1cnluZ0-qkPY"",""name"":""h.ear go Wireless Speaker (Cinnabar Red)"",""price"":""448"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":""184"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpgRiy2LJeJML43Lk7h"",""81""],[""AVph8AfNLJeJML43gfng"",""58""],[""AVpfZaCp1cnluZ0-kDV9"",""77""],[""AVpfhULY1cnluZ0-mN6h"",""37""],[""AVpfCmFjLJeJML431EzG"",""75""]]",10619348,renaissance - a painting company,1,1565194452,317568286,"[{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""48"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpe7vER1cnluZ0-aJu7"",""52""],[""AVqVGaCCU2_QcyX9Ozcf"",""68""]]",19580290,genesis electronics recycling,2,1565195117,317568287,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfWxx7LJeJML437u-H"",""24""],[""AVpfvr461cnluZ0-qgHR"",""32""],[""AVpfAhIdLJeJML430Vxn"",""59""],[""AVpe_semLJeJML430DAU"",""36""],[""AVpgIu4Q1cnluZ0-xBK-"",""29""]]",19942378,"NIKOPOULOS,  GEORGE",1,1565196810,317568288,"[{""curr"":""USD"",""id"":""AVpgIu4Q1cnluZ0-xBK-"",""name"":""Elpine - 5 x 7\"" 2-Way Coaxial Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""price"":""77"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpiMIyE1cnluZ0-K0TA"",""65""]]",18301926,"MIRABAL,  REYES",1,1565199070,317568289,"[{""curr"":""USD"",""id"":""AVpiMIyE1cnluZ0-K0TA"",""name"":""Elpine - Rear View Camera - Black"",""price"":""149"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpffrToLJeJML43-M2g"",""87""]]",54617777,"KIMBLE,  RONALD N",1,1565201421,317568290,"[{""curr"":""USD"",""id"":""AVpffrToLJeJML43-M2g"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""price"":""98"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpjedgc1cnluZ0-W4NI"",""89""],[""AVpgIu4Q1cnluZ0-xBK-"",""95""],[""AVphq88q1cnluZ0-FFwx"",""14""]]",19476252,"otbda , outside the box digital agency ,",1,1565201497,317568291,"[{""curr"":""USD"",""id"":""AVphq88q1cnluZ0-FFwx"",""name"":""Mannheiser - Digital Headphone Amplifier - Silver"",""price"":""2199"",""promotion_info"":{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVphq88q1cnluZ0-FFwx"",""promo_qty"":""3""},""qty"":""3"",""unit"":""pcs""}]","[{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVphq88q1cnluZ0-FFwx"",""promo_qty"":""3""}]"
"[[""AVpfAXof1cnluZ0-bz3u"",""12""],[""AVz5wc0H-jtxr-f30F6_"",""11""],[""AVpfCQslilAPnD_xThwe"",""16""],[""AVpfvvEv1cnluZ0-qhEo"",""27""],[""AVpfvvEv1cnluZ0-qhEo"",""78""]]",11866704,"MULVIHILL,  JOHN F",2,1565201720,317568292,"[{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":""184"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
"[[""AVpfAhIdLJeJML430Vxn"",""26""],[""AVqVGaCCU2_QcyX9Ozcf"",""86""],[""AVqVGHKQnnc1JgDc3jDC"",""15""],[""AVpiMIyE1cnluZ0-K0TA"",""33""]]",57719783,doing good digital,3,1565201955,317568293,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""149"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":""84"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpiMIyE1cnluZ0-K0TA"",""name"":""Elpine - Rear View Camera - Black"",""price"":""2036"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfeG5oilAPnD_xcTsG"",""58""],[""AVpe7vER1cnluZ0-aJu7"",""68""]]",18808444,"GALLEGOS,  JOSE J",1,1565205048,317568294,"[{""curr"":""USD"",""id"":""AVpe7vER1cnluZ0-aJu7"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""price"":""60"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfWGrYLJeJML437hk2"",""52""],[""AVpi7IY9ilAPnD_xIvXb"",""68""],[""AVpjedgc1cnluZ0-W4NI"",""81""]]",17382206,modern digital imaging,2,1565206805,317568295,"[{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":""599"",""promotion_info"":null,""qty"":""4"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""239"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVphVnUALJeJML43Zr9N"",""12""],[""AVphWBfLilAPnD_x4RvC"",""91""],[""AVpfvvEv1cnluZ0-qhEo"",""92""],[""AVphTO5W1cnluZ0-Aygg"",""80""]]",4401099,denevi digital imaging,2,1565208999,317568296,"[{""curr"":""USD"",""id"":""AVpfvvEv1cnluZ0-qhEo"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""price"":""184"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""31"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVqVGHKQnnc1JgDc3jDC"",""70""]]",13861161,"individual digital, inc",1,1565211615,317568297,"[{""curr"":""USD"",""id"":""AVqVGHKQnnc1JgDc3jDC"",""name"":""Ramsung J3 - Verizon Prepaid"",""price"":""84"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpjedgc1cnluZ0-W4NI"",""10""],[""AVpfCmFjLJeJML431EzG"",""53""]]",4766933,"SIERRA,  YANIRA",1,1565213957,317568298,"[{""curr"":""USD"",""id"":""AVpfCmFjLJeJML431EzG"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""price"":""48"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpe_semLJeJML430DAU"",""31""],[""AVqkEzW9U2_QcyX9O0Gr"",""54""],[""AVpe7f2rLJeJML43yi3P"",""18""],[""AVzxl9XGvKc47QAVfStn"",""29""],[""AVpfuJ4pilAPnD_xhDyM"",""29""],[""AVpfdBS41cnluZ0-lBIj"",""56""]]",24774688,"advanced metal works, inc- amw precision and electronics",2,1565218411,317568299,"[{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":""293"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfdBS41cnluZ0-lBIj"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""price"":""448"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVqFXQH5nnc1JgDc3gBZ"",""15""],[""AVpg-Wj61cnluZ0-8sZe"",""90""],[""AVpe_semLJeJML430DAU"",""54""],[""AVpfCW42ilAPnD_xTj0y"",""62""],[""AVpftMuHLJeJML43COhu"",""46""],[""AVpiTWaA1cnluZ0-L8i9"",""83""]]",16995374,hound dog digital marketing agency,3,1565218412,317568300,"[{""curr"":""USD"",""id"":""AVpfCW42ilAPnD_xTj0y"",""name"":""CD-C600 5-Disc CD Changer"",""price"":""287"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpftMuHLJeJML43COhu"",""name"":""Sioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R"",""price"":""54"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpiTWaA1cnluZ0-L8i9"",""name"":""SF Slim Lens Pouch 75 AW"",""price"":""34"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVwjhoD2v8e3D1O-nnNv"",""29""],[""AVpfCW42ilAPnD_xTj0y"",""32""],[""AVpiHEE31cnluZ0-J8jJ"",""53""]]",19476252,"otbda , outside the box digital agency ,",2,1565219829,317568301,"[{""curr"":""USD"",""id"":""AVpfCW42ilAPnD_xTj0y"",""name"":""CD-C600 5-Disc CD Changer"",""price"":""287"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpiHEE31cnluZ0-J8jJ"",""name"":""Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402"",""price"":""133"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AV1YFjNZglJLPUi8IGc8"",""19""],[""AVpio2wSilAPnD_xGGln"",""42""],[""AVpio2wSilAPnD_xGGln"",""15""]]",11935034,digital photo solutions ltd,2,1565221460,317568302,"[{""curr"":""USD"",""id"":""AVpio2wSilAPnD_xGGln"",""name"":""CRX-322 CD Receiver"",""price"":""249"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""}]",[]
"[[""AVpfZaCp1cnluZ0-kDV9"",""75""]]",12477566,"CHAUSSE,  JOSEPH M",1,1565221810,317568303,"[{""curr"":""USD"",""id"":""AVpfZaCp1cnluZ0-kDV9"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2356"",""promotion_info"":{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVpfZaCp1cnluZ0-kDV9"",""promo_qty"":""1""},""qty"":""1"",""unit"":""pcs""}]","[{""promo_disc"":0.05,""promo_id"":""1"",""promo_item"":""AVpfZaCp1cnluZ0-kDV9"",""promo_qty"":""1""}]"
"[[""AVz5wcrn-jtxr-f30F69"",""45""],[""AVpjedgc1cnluZ0-W4NI"",""93""],[""AVpfm9HsilAPnD_xe7y2"",""48""]]",15257210,waterfront country club,2,1565225783,317568304,"[{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""447"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpfm9HsilAPnD_xe7y2"",""name"":""Rony STR DN860 7.2 Channel 165 Watt Receiver"",""price"":""239"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVpfvvEv1cnluZ0-qhEo"",""50""],[""AVpjedgc1cnluZ0-W4NI"",""79""],[""AVpjedgc1cnluZ0-W4NI"",""78""],[""AVpfeG5oilAPnD_xcTsG"",""87""]]",1811511,"HILL,  KAREN L",3,1565225883,317568305,"[{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""129"",""promotion_info"":null,""qty"":""4"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpjedgc1cnluZ0-W4NI"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""price"":""239"",""promotion_info"":null,""qty"":""6"",""unit"":""pcs""}]",[]
"[[""AVpgIu4Q1cnluZ0-xBK-"",""29""],[""AVqVGaCCU2_QcyX9Ozcf"",""85""]]",4497446,jae electronics,1,1565226447,317568306,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""1"",""unit"":""pcs""}]",[]
"[[""AVphMo6qLJeJML43X_DA"",""82""],[""AVpftMuHLJeJML43COhu"",""24""],[""AVphTO5W1cnluZ0-Aygg"",""31""],[""AVpgUl_U1cnluZ0-z3Gz"",""26""]]",2112202,"DRAPINSKI,  FRANK J",2,1565227181,317568307,"[{""curr"":""USD"",""id"":""AVphTO5W1cnluZ0-Aygg"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""price"":""266"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":""31"",""promotion_info"":null,""qty"":""3"",""unit"":""pcs""}]",[]
"[[""AVpfCQslilAPnD_xThwe"",""94""],[""AVpfnp8HLJeJML43AmVi"",""54""],[""AVqVGaCCU2_QcyX9Ozcf"",""32""],[""AVqkEzW9U2_QcyX9O0Gr"",""53""]]",14939501,rpm optoelectronics,2,,317568308,"[{""curr"":""USD"",""id"":""AVqVGaCCU2_QcyX9Ozcf"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""price"":""2036"",""promotion_info"":null,""qty"":""5"",""unit"":""pcs""},{""curr"":""USD"",""id"":""AVqkEzW9U2_QcyX9O0Gr"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""price"":""147"",""promotion_info"":null,""qty"":""2"",""unit"":""pcs""}]",[]
